occupations	name
8129	Machinist, sawing (metal trades) 
8113	Machinist, scouring (textile mfr) 
5422	Machinist, screen, silk 
8125	Machinist, screw, automatic 
8125	Machinist, screwer 
8125	Machinist, screwing 
8113	Machinist, scutcher 
8125	Machinist, sealing, metal, automatic 
9134	Machinist, seaming (canned foods mfr) 
8125	Machinist, seaming (metal trades) 
8137	Machinist, seamless 
8114	Machinist, setting (leather dressing) 
5423	Machinist, sewing (bookbinding) 
8137	Machinist, sewing 
8119	Machinist, shaking 
8125	Machinist, shaper 
8125	Machinist, shaping (metal trades) 
8121	Machinist, shaping (wood products mfr) 
8129	Machinist, shearing (metal trades) 
8113	Machinist, shearing (textile mfr) 
9234	Machinist, shirt (laundry, launderette, dry cleaning) 
8137	Machinist, shirt 
5413	Machinist, shoe 
8113	Machinist, shrinking, hood, felt 
8113	Machinist, shrinking 
8137	Machinist, silk (clothing mfr) 
8113	Machinist, singeing 
8125	Machinist, sinking, die 
8113	Machinist, sizing (textile mfr) 
5413	Machinist, skiver 
5413	Machinist, skiving (footwear mfr) 
8137	Machinist, sleeving 
8111	Machinist, slicing, bread 
8116	Machinist, slicing (celluloid)
5413	Machinist, slipper 
8121	Machinist, slitting (adhesive tape mfr) 
5419	Machinist, slitting (fabric mfr) 
8121	Machinist, slitting (paper goods mfr) 
8121	Machinist, slitting (paper mfr) 
8121	Machinist, slitting and cutting (photographic films)
8113	Machinist, slitting and winding (textile mfr) 
5419	Machinist, slitting and winding 
8125	Machinist, slotter 
8125	Machinist, slotting 
8139	Machinist, slugger 
8129	Machinist, socket 
5215	Machinist, soldering 
8113	Machinist, souring 
8113	Machinist, spanishing (leathercloth mfr) 
8137	Machinist, special (clothing mfr) 
8115	Machinist, spewing 
8121	Machinist, spindle 
8113	Machinist, spinning (textiles)
5312	Machinist, splitting, stone 
8114	Machinist, splitting (tannery) 
8113	Machinist, spooling (yarn)
8113	Machinist, spreader 
5211	Machinist, spring, coach 
8129	Machinist, spring 
8114	Machinist, staking 
8125	Machinist, stamping (metal trades) 
8116	Machinist, stamping (plastics goods mfr) 
5413	Machinist, stapling (footwear mfr) 
8132	Machinist, stapling (mattress, upholstery mfr) 
8111	Machinist, starch 
8124	Machinist, stationary 
8111	Machinist, stemming 
8113	Machinist, stentering 
8113	Machinist, stiffening 
8137	Machinist, stitch 
5419	Machinist, stitching, wire 
8137	Machinist, stitching (footwear mfr) 
8137	Machinist, stocking (hosiery, knitwear mfr) 
5312	Machinist, stone 
8117	Machinist, stoving (metal goods)
8111	Machinist, stoving (tobacco)
8113	Machinist, stranding (rope, twine mfr) 
8129	Machinist, stranding 
8113	Machinist, stretching 
8114	Machinist, tableting (tablets, pills)
8137	Machinist, tailor's 
8229	Machinist, tamping 
8137	Machinist, tape (hat mfr) 
8129	Machinist, taping (cable mfr) 
5413	Machinist, taping (footwear mfr) 
8112	Machinist, tapping (ceramics mfr) 
8125	Machinist, tapping 
8111	Machinist, tempering (chocolate)
8137	Machinist, tent 
8113	Machinist, tenterer 
8133	Machinist, testing (metal trades) 
8137	Machinist, textile (clothing mfr) 
8125	Machinist, textile (textile machinery mfr) 
8113	Machinist, textile 
8121	Machinist, thicknessing 
8111	Machinist, threshing, tobacco 
8137	Machinist, tie 
8112	Machinist, tile 
8121	Machinist, timber 
8127	Machinist, tinplate 
8111	Machinist, tobacco 
8111	Machinist, toffee 
8125	Machinist, tool 
8137	Machinist, towel 
8137	Machinist, toy, soft 
8229	Machinist, tracklaying 
8129	Machinist, trim (motor vehicle mfr) 
8129	Machinist, trimming (brushes)
8137	Machinist, trouser 
8121	Machinist, tube, paper 
8113	Machinist, tube (silk mfr) 
8137	Machinist, tucking 
8113	Machinist, tufting (carpet, rug mfr) 
5419	Machinist, tufting (mattress, upholstery mfr) 
8121	Machinist, turning, wood 
8113	Machinist, twisting (textile mfr) 
8113	Machinist, tying, warp 
8121	Machinist, up-taking 
8137	Machinist, upholsterer's 
8137	Machinist, upholstery 
8117	Machinist, upsetting 
8121	Machinist, varnishing (lithography) 
8139	Machinist, varnishing (metal trades) 
8113	Machinist, velvet 
8121	Machinist, veneer 
8137	Machinist, vest 
8113	Machinist, warping 
9132	Machinist, washing (bottle)
8111	Machinist, washing (food products mfr) 
9234	Machinist, washing (laundry, launderette, dry cleaning) 
8113	Machinist, washing (textile mfr) 
9132	Machinist, washing (transport) 
8119	Machinist, washing and mixing (abrasives mfr) 
8121	Machinist, waxing 
8125	Machinist, weaving, wire 
8134	Machinist, weighing 
8139	Machinist, welding, plastics 
8137	Machinist, welt (clothing mfr) 
5413	Machinist, welt 
8137	Machinist, welting (hosiery)
8137	Machinist, wheel 
8119	Machinist, winding (oilskin mfr) 
8113	Machinist, winding (textile mfr) 
8125	Machinist, window, metal 
8117	Machinist, wire 
8115	Machinist, wiring (rubber tyre mfr) 
8121	Machinist, wood 
8121	Machinist, woodcutting 
8121	Machinist, woodworking 
9134	Machinist, wrapping 
5413	Machinist, zigzag (footwear mfr) 
8137	Machinist, zigzag 
9219	Machinist (office machinery)
8121	Machinist (relief stamping)
8121	Machinist (adhesive tape mfr) 
8111	Machinist (animal feeds mfr) 
8129	Machinist (asbestos-cement goods mfr) 
8125	Machinist (atomic energy establishment) 
8111	Machinist (bakery) 
9219	Machinist (banking) 
8129	Machinist (basket mfr) 
8129	Machinist (battery, accumulator mfr) 
5423	Machinist (bookbinding) 
8129	Machinist (brake linings mfr) 
8111	Machinist (bread, flour confectionery) 
8111	Machinist (brewery) 
8112	Machinist (brick mfr) 
8129	Machinist (broom, brush mfr) 
8229	Machinist (building construction) 
8129	Machinist (button mfr) 
8129	Machinist (cable mfr) 
8119	Machinist (candle mfr) 
8137	Machinist (canvas goods mfr) 
8129	Machinist (carbon goods mfr) 
8129	Machinist (cast concrete products mfr) 
8112	Machinist (ceramics mfr) 
8114	Machinist (chemical mfr) 
8111	Machinist (cider mfr) 
8137	Machinist (clothing mfr) 
9139	Machinist (coal gas, coke ovens) 
8125	Machinist (coal mine: above ground) 
8229	Machinist (coal mine: opencast) 
8122	Machinist (coal mine) 
8129	Machinist (cold storage) 
8119	Machinist (concrete mfr) 
8129	Machinist (cork stopper mfr) 
8111	Machinist (dairy) 
8111	Machinist (distillery) 
9234	Machinist (dyeing and cleaning) 
8137	Machinist (electric blanket mfr) 
8129	Machinist (fishing rod mfr) 
8111	Machinist (food products mfr) 
5413	Machinist (footwear mfr) 
8121	Machinist (furniture mfr) 
8125	Machinist (garage) 
8112	Machinist (glass mfr) 
8111	Machinist (grain milling) 
8137	Machinist (hat mfr) 
8113	Machinist (hatters' fur mfr) 
8129	Machinist (lamp, valve mfr) 
9234	Machinist (laundry, launderette, dry cleaning) 
8121	Machinist (lead pencil, chalk, crayon mfr) 
8114	Machinist (leather dressing) 
5413	Machinist (leather goods mfr) 
8113	Machinist (leathercloth mfr) 
8119	Machinist (linoleum mfr) 
8111	Machinist (malting) 
8121	Machinist (match mfr) 
8137	Machinist (mattress mfr) 
8129	Machinist (metal fastener mfr) 
8129	Machinist (metal smallwares mfr) 
8129	Machinist (metal trades: card clothing mfr) 
8129	Machinist (metal trades: reed mfr) 
8125	Machinist (metal trades) 
8123	Machinist (mine: not coal) 
5449	Machinist (musical instruments mfr) 
8112	Machinist (optical goods mfr) 
8121	Machinist (paper dress pattern mfr) 
8121	Machinist (paper goods mfr) 
8121	Machinist (paper mfr) 
8114	Machinist (photographic film mfr) 
5423	Machinist (photographic film processing) 
8121	Machinist (piano action, hammer mfr) 
9139	Machinist (PLA) 
8116	Machinist (plastics goods mfr) 
8114	Machinist (plastics mfr) 
8127	Machinist (printing) 
8125	Machinist (railway workshops) 
8229	Machinist (railways: civil engineer's dept) 
8113	Machinist (rope, twine mfr) 
8125	Machinist (Royal Mint) 
8115	Machinist (rubber goods mfr) 
8114	Machinist (salt mfr) 
5419	Machinist (sanitary towel mfr) 
8126	Machinist (sewage disposal) 
5236	Machinist (shipbuilding) 
8114	Machinist (soap, detergent mfr) 
8111	Machinist (soft drinks mfr) 
8137	Machinist (soft furnishings mfr) 
8111	Machinist (sugar refining) 
8137	Machinist (surgical dressing mfr) 
8129	Machinist (surgical goods mfr) 
8114	Machinist (synthetics mfr) 
8114	Machinist (tannery) 
8137	Machinist (textile mfr: carpet, rug mfr) 
8137	Machinist (textile mfr: hosiery mfr) 
8114	Machinist (textile mfr: man-made fibre mfr) 
8114	Machinist (textile mfr: textile bleaching, dyeing) 
8129	Machinist (textile mfr: textile printing) 
8137	Machinist (textile mfr: textile weaving) 
8113	Machinist (textile mfr) 
8137	Machinist (textile products mfr) 
8111	Machinist (tobacco mfr) 
8129	Machinist (toy mfr) 
8137	Machinist (upholstering) 
8111	Machinist (vinery) 
8127	Machinist (wallpaper mfr: wallpaper printing) 
8121	Machinist (wallpaper mfr) 
8129	Machinist (wire goods mfr) 
8129	Machinist (wire rope mfr) 
8121	Machinist (wood products mfr) 
9134	Machinist-packer 
3413	Magician 
2412	Magistrate (stipendiary)
8123	Magneter 
9274	Maid, bar 
9272	Maid, buffet 
9272	Maid, canteen (schools)
9233	Maid, chalet 
9233	Maid, chamber 
9272	Maid, coffee 
9272	Maid, hall, dining 
9233	Maid, house 
6139	Maid, kennel 
9272	Maid, kitchen 
6231	Maid, lady's 
9234	Maid, laundry 
9260	Maid, linen 
6122	Maid, nurse 
9272	Maid, pantry 
9272	Maid, room, coffee 
9272	Maid, room, dining 
9272	Maid, room, mess 
9272	Maid, room, still 
9233	Maid, room 
8137	Maid, sewing 
9272	Maid, table 
9273	Maid, tea 
9233	Maid, ward 
9233	Maid 
9233	Maidservant 
9219	Mailer 
9273	Maitre d'hotel 
8113	Major, blow 
8113	Major, blower 
3415	Major, pipe 
8113	Major, room, blow 
1171	Major (armed forces) 
2444	Major (Salvation Army) 
1171	Major-General 
8137	Maker, accoutrements 
8114	Maker, acetate 
8114	Maker, acid 
5449	Maker, action (piano, organ mfr) 
8114	Maker, ammunition 
5224	Maker, apparatus, photographic 
5449	Maker, appliance, orthopaedic 
5441	Maker, appliance, sanitary 
5449	Maker, appliance, surgical 
5442	Maker, arm (furniture mfr) 
8119	Maker, asphalt 
5449	Maker, badge 
8115	Maker, bag, air 
8137	Maker, bag, gun 
5413	Maker, bag, hand 
5419	Maker, bag, jute 
5413	Maker, bag, lady's 
5419	Maker, bag, nail 
8121	Maker, bag, paper 
8139	Maker, bag, polythene 
8137	Maker, bag, rod, fishing 
8137	Maker, bag, sand 
5413	Maker, bag, travelling 
8137	Maker, bag (canvas goods mfr) 
5413	Maker, bag (leather goods mfr) 
8121	Maker, bag (paper goods mfr) 
5449	Maker, bait 
8116	Maker, Bakelite 
5224	Maker, balance (scales mfr) 
8116	Maker, ball, billiard 
5413	Maker, ball, cricket 
5413	Maker, ball, foot 
8115	Maker, ball, golf 
8116	Maker, ball (celluloid goods mfr) 
5441	Maker, ball (glass mfr) 
8115	Maker, ball (rubber goods mfr) 
5411	Maker, band (textile smallwares mfr) 
5419	Maker, bandage 
8125	Maker, bar, steel (textile machinery mfr) 
8129	Maker, barb (barbed wire)
5224	Maker, barometer 
5223	Maker, barrel (gun mfr) 
8121	Maker, barrel (paper goods mfr) 
5442	Maker, barrel and cask 
5442	Maker, barrow 
8111	Maker, base (custard powder mfr) 
5441	Maker, basin 
8139	Maker, basket, chip 
5441	Maker, basket, ornamental (ceramics)
8129	Maker, basket, wire 
8129	Maker, basket (wire goods mfr) 
5449	Maker, basket 
5442	Maker, bat, cricket 
5441	Maker, bat (clay)
8129	Maker, battery (electric)
5223	Maker, beam (textile machinery mfr) 
5449	Maker, bear, teddy 
8115	Maker, bed, air 
5442	Maker, bed (furniture mfr) 
9233	Maker, bed (hospital service) 
5412	Maker, bed (mattress mfr) 
9233	Maker, bed (residential home) 
9233	Maker, bed (school, university) 
5223	Maker, bedstead 
8132	Maker, bell (cycle bells)
5413	Maker, bellows (pipe organ)
5449	Maker, belly (piano)
8116	Maker, belt, conveyor (plastics goods mfr) 
8115	Maker, belt, conveyor (rubber goods mfr) 
5449	Maker, belt, life 
5449	Maker, belt, surgical 
8115	Maker, belt, vee 
5413	Maker, belt (leather)
8115	Maker, belt (rubber)
8139	Maker, belt (abrasive paper, cloth mfr) 
8137	Maker, belt 
5413	Maker, belting (leather)
8115	Maker, belting (rubber)
5449	Maker, besom 
8132	Maker, bicycle 
8111	Maker, biscuit, dog 
8111	Maker, biscuit 
8125	Maker, blade, razor 
8137	Maker, blanket 
5449	Maker, blind 
8119	Maker, block, asphalt 
8115	Maker, block, brake 
8129	Maker, block, breeze 
8129	Maker, block, building 
8129	Maker, block, carbon 
8119	Maker, block, cement 
5442	Maker, block, clog 
8119	Maker, block, concrete 
8121	Maker, block, cork 
8117	Maker, block, cylinder 
8114	Maker, block, fuel (patent fuel)
5442	Maker, block, hat 
8117	Maker, block, radiator 
5441	Maker, block (ceramics mfr) 
5421	Maker, block (printing) 
8115	Maker, block (rubber goods mfr) 
5442	Maker, block (wood products mfr) 
5414	Maker, blouse 
8131	Maker, board, circuit, printed 
8121	Maker, board (paper mfr) 
5236	Maker, boat 
8121	Maker, bobbin (cardboard)
8129	Maker, bobbin (metal)
5442	Maker, bobbin (wood)
8129	Maker, bobbin (electric battery mfr) 
5232	Maker, body, carriage 
5232	Maker, body, coach 
5232	Maker, body, motor 
5232	Maker, body (vehicles)
5419	Maker, body (hat mfr) 
5232	Maker, body (motor vehicle mfr) 
5232	Maker, body (railways) 
5223	Maker, body (safe, strong room mfr) 
5214	Maker, boiler 
5211	Maker, bolster (cutlery)
5211	Maker, bolt (forged)
8125	Maker, bolt (clock mfr) 
8129	Maker, bolt 
8111	Maker, bon-bon (sugar confectionery mfr) 
5423	Maker, book, pattern 
5423	Maker, book, pocket 
6211	Maker, book (betting) 
5413	Maker, boot, surgical 
8139	Maker, boot (rubber)
5413	Maker, boot 
5413	Maker, boot and shoe 
8116	Maker, bottle, plastic 
8115	Maker, bottle (rubber)
5441	Maker, bottle (stoneware)
8116	Maker, bottle (plastics mfr) 
5441	Maker, bottle 
8137	Maker, bow (clothing mfr) 
5449	Maker, bow (musical instruments mfr) 
5442	Maker, bow (sports goods mfr) 
5441	Maker, bowl (ceramics mfr) 
5442	Maker, bowl (sports goods mfr) 
5442	Maker, bowl (textile machinery mfr) 
8121	Maker, box, card 
8121	Maker, box, cardboard 
8139	Maker, box, cigar 
8129	Maker, box, match 
8121	Maker, box, ointment 
8121	Maker, box, paper 
5213	Maker, box, tin 
8121	Maker, box, wooden 
8121	Maker, box (cardboard)
5213	Maker, box (metal)
8121	Maker, box (wood)
8129	Maker, box (match mfr) 
5449	Maker, bracelet 
5413	Maker, braces 
8132	Maker, brake, car 
8113	Maker, brayle 
5441	Maker, brick 
5223	Maker, bridge, weigh 
8125	Maker, bridge 
5413	Maker, bridle 
8111	Maker, brine (preserves mfr) 
8114	Maker, briquette 
5449	Maker, brooch 
5449	Maker, broom 
8129	Maker, brush, twisted-in 
8129	Maker, brush (carbon, electric)
5449	Maker, brush 
5213	Maker, bucket (metal)
8116	Maker, bucket (plastics)
5413	Maker, buffer 
8131	Maker, bulb (electric lamp mfr) 
8129	Maker, bullet 
8111	Maker, bunch 
5221	Maker, bush 
8111	Maker, butter 
8129	Maker, button 
5223	Maker, cabinet, metal 
5223	Maker, cabinet (metal)
5442	Maker, cabinet 
5211	Maker, cable, chain 
8113	Maker, cable, rope 
8129	Maker, cable, wire 
8129	Maker, cable (electric cable mfr) 
8129	Maker, cable (spring mfr) 
8111	Maker, cake, fish 
8111	Maker, cake, pontefract 
5432	Maker, cake (flour confectionery mfr) 
8111	Maker, cake (sugar confectionery mfr) 
5224	Maker, camera 
8121	Maker, can, fibre 
8125	Maker, can (metal)
5449	Maker, candle 
8113	Maker, candlewick 
5213	Maker, canister 
8137	Maker, canopy 
8125	Maker, cap, butt (fishing rods)
5414	Maker, cap (clothing mfr) 
8125	Maker, cap (electric lamp mfr) 
8114	Maker, capsule (drug mfr) 
8111	Maker, caramel (sugar refining) 
8114	Maker, carbon (carbon goods mfr) 
8121	Maker, card, pattern 
8139	Maker, card, shade 
8121	Maker, card, show 
8121	Maker, card (paper mfr) 
8114	Maker, carmine 
8132	Maker, carriage, invalid 
5442	Maker, cart 
8121	Maker, carton 
5449	Maker, cartridge 
5413	Maker, case, attaché 
8116	Maker, case, battery 
5442	Maker, case, book 
5413	Maker, case, brush 
5442	Maker, case, cabinet 
8121	Maker, case, cardboard 
5449	Maker, case, cigarette (precious metals)
5442	Maker, case, clock (wood)
5221	Maker, case, clock 
5442	Maker, case, cutlery 
5413	Maker, case, dressing 
5413	Maker, case, hat 
5442	Maker, case, instrument 
5442	Maker, case, jewel 
5423	Maker, case, leather (bookbinding) 
5413	Maker, case, leather 
5213	Maker, case, metal 
5213	Maker, case, meter 
8121	Maker, case, packing 
8139	Maker, case, pattern 
5442	Maker, case, show 
5413	Maker, case, small 
5449	Maker, case, spectacle 
8125	Maker, case, spring (small arms)
5413	Maker, case, suit 
5442	Maker, case, television 
5221	Maker, case, watch 
8116	Maker, case (accumulator mfr) 
8139	Maker, case (fireworks mfr) 
5412	Maker, case (mattress, upholstery mfr) 
5442	Maker, case (musical instruments mfr) 
5223	Maker, case (safe, strong room mfr) 
8115	Maker, case (tyre mfr) 
5221	Maker, case (watch, clock mfr) 
8121	Maker, case 
5223	Maker, casement (metal)
5315	Maker, casement (wood)
5441	Maker, cast, plaster 
8115	Maker, catheter (rubber)
8129	Maker, cell (accumulator, battery mfr) 
8114	Maker, cellulose 
8119	Maker, cement 
5441	Maker, ceramic 
5449	Maker, chain (metal, precious metal)
8129	Maker, chain (metal)
5211	Maker, chain (forging) 
8129	Maker, chain (metal trades) 
8113	Maker, chain (textile mfr) 
